legacy_db,legacy_table,family,target_entity,target_table,legacy_column_count,primary_key_columns,foreign_key_count
01-ventanilla,vus_tramites_mm2_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,18,vus_mmDOC_numsol|vus_mmDOC_tpt_id|vus_mmDOC_tpr_id|vus_mmDOC_ttc_id|vus_mmDOC_ttd_id|vus_mmDOC_ttd_part,1
01-ventanilla,vus_tramites_mm2_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,133,vus_mmEMP_numsol|vus_mmEMP_tpt_id|vus_mmEMP_tpr_id|vus_mmEMP_rif|vus_mmEMP_rol_id|vus_mmEMP_nombre,1
01-ventanilla,vus_tramites_mm2_FIT,vus_tramites_{tipo}_fit,case_technical_sheet,form_submission,32,vus_mmFIT_numsol|vus_mmFIT_tpt_id|vus_mmFIT_tpr_id|vus_mmFIT_tipo,1
01-ventanilla,vus_tramites_mm2_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,13,vus_mmMUE_numsol|vus_mmMUE_tpt_id|vus_mmMUE_tpr_id|vus_mmMUE_tipo,1
01-ventanilla,vus_tramites_mm2_SEC,vus_tramites_{tipo}_sec,case_classification,case_event,12,vus_mmSEC_numsol|vus_mmSEC_tpt_id|vus_mmSEC_tpr_id|vus_mmSEC_env1_id,1
01-ventanilla,vus_tramites_mm2_cambios,vus_tramites_{tipo}_cambios,case_event,case_event,13,vus_mmchg_numsol|vus_mmchg_tpt_id|vus_mmchg_tpr_id|vus_mmchg_id,0
01-ventanilla,vus_tramites_mm2_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,16,vus_mmFOR_numsol|vus_mmFOR_tpt_id|vus_mmFOR_tpr_id|vus_mmFOR_sus_nom|vus_mmFOR_tipo,1
01-ventanilla,vus_tramites_mm2_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,62,vus_mm_tpt_numsol|vus_mm_tpt_id|vus_mm_tpr_id,1
01-ventanilla,vus_tramites_mm3,vus_tramites_{tipo},case_request,case_request,96,vus_mm_numsol|vus_mm_tpt_id|vus_mm_tpr_id,0
01-ventanilla,vus_tramites_mm3_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_mmAUD_numsol|vus_mmAUD_tpt_id|vus_mmAUD_tpr_id|vus_mmAUD_crea_dt,1
01-ventanilla,vus_tramites_mm3_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_mmCHKi_numsol|vus_mmCHKi_tpt_id|vus_mmCHKi_tpr_id|vus_mmCHKi_etapa|vus_mmCHKi_tec_id,1
01-ventanilla,vus_tramites_mm3_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_mmCHK_numsol|vus_mmCHK_tpt_id|vus_mmCHK_tpr_id|vus_mmCHK_tec_id|vus_mmCHK_ttc_id|vus_mmCHK_ttd_id|vus_mmCHK_ttl_mmrt,1
01-ventanilla,vus_tramites_mm3_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,18,vus_mmDOC_numsol|vus_mmDOC_tpt_id|vus_mmDOC_tpr_id|vus_mmDOC_ttc_id|vus_mmDOC_ttd_id|vus_mmDOC_ttd_part,1
01-ventanilla,vus_tramites_mm3_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,133,vus_mmEMP_numsol|vus_mmEMP_tpt_id|vus_mmEMP_tpr_id|vus_mmEMP_rif|vus_mmEMP_rol_id|vus_mmEMP_nombre,1
01-ventanilla,vus_tramites_mm3_FIT,vus_tramites_{tipo}_fit,case_technical_sheet,form_submission,32,vus_mmFIT_numsol|vus_mmFIT_tpt_id|vus_mmFIT_tpr_id|vus_mmFIT_tipo,1
01-ventanilla,vus_tramites_mm3_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,13,vus_mmMUE_numsol|vus_mmMUE_tpt_id|vus_mmMUE_tpr_id|vus_mmMUE_tipo,1
01-ventanilla,vus_tramites_mm3_SEC,vus_tramites_{tipo}_sec,case_classification,case_event,12,vus_mmSEC_numsol|vus_mmSEC_tpt_id|vus_mmSEC_tpr_id|vus_mmSEC_env1_id,1
01-ventanilla,vus_tramites_mm3_cambios,vus_tramites_{tipo}_cambios,case_event,case_event,13,vus_mmchg_numsol|vus_mmchg_tpt_id|vus_mmchg_tpr_id|vus_mmchg_id,0
01-ventanilla,vus_tramites_mm3_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,16,vus_mmFOR_numsol|vus_mmFOR_tpt_id|vus_mmFOR_tpr_id|vus_mmFOR_sus_nom|vus_mmFOR_tipo,1
01-ventanilla,vus_tramites_mm3_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,62,vus_mm_tpt_numsol|vus_mm_tpt_id|vus_mm_tpr_id,1
01-ventanilla,vus_tramites_mm5,vus_tramites_{tipo},case_request,case_request,96,vus_mm_numsol|vus_mm_tpt_id|vus_mm_tpr_id,0
01-ventanilla,vus_tramites_mm_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_mmAUD_numsol|vus_mmAUD_tpt_id|vus_mmAUD_tpr_id|vus_mmAUD_crea_dt,1
01-ventanilla,vus_tramites_mm_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_mmCHKi_numsol|vus_mmCHKi_tpt_id|vus_mmCHKi_tpr_id|vus_mmCHKi_etapa|vus_mmCHKi_tec_id,1
01-ventanilla,vus_tramites_mm_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_mmCHK_numsol|vus_mmCHK_tpt_id|vus_mmCHK_tpr_id|vus_mmCHK_tec_id|vus_mmCHK_ttc_id|vus_mmCHK_ttd_id|vus_mmCHK_ttl_mmrt,1
01-ventanilla,vus_tramites_mm_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,18,vus_mmDOC_numsol|vus_mmDOC_tpt_id|vus_mmDOC_tpr_id|vus_mmDOC_ttc_id|vus_mmDOC_ttd_id|vus_mmDOC_ttd_part,1
01-ventanilla,vus_tramites_mm_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,133,vus_mmEMP_numsol|vus_mmEMP_tpt_id|vus_mmEMP_tpr_id|vus_mmEMP_rif|vus_mmEMP_rol_id|vus_mmEMP_nombre,1
01-ventanilla,vus_tramites_mm_ESTATUS,vus_tramites_{tipo}_estatus,case_event,case_event,20,vus_mmEST_numsol|vus_mmEST_tpt_id|vus_mmEST_tpr_id|vus_mmEST_tts_id,0
01-ventanilla,vus_tramites_mm_FIT,vus_tramites_{tipo}_fit,case_technical_sheet,form_submission,32,vus_mmFIT_numsol|vus_mmFIT_tpt_id|vus_mmFIT_tpr_id|vus_mmFIT_tipo,1
01-ventanilla,vus_tramites_mm_MENSAJES,vus_tramites_{tipo}_mensajes,case_event,case_event,23,vus_mmMSG_numsol|vus_mmMSG_tpt_id|vus_mmMSG_tpr_id|vus_mmMSG_tipo|vus_mmMSG_fecha,0
01-ventanilla,vus_tramites_mm_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_mmMUE_numsol|vus_mmMUE_tpt_id|vus_mmMUE_tpr_id|vus_mmMUE_tipo,1
01-ventanilla,vus_tramites_mm_PAGOs,vus_tramites_{tipo}_pagos,case_request,case_request,17,vus_mmPAG_numsol|vus_mmPAG_tpt_id|vus_mmPAG_tpr_id|vus_mmPAG_ban_id|vus_mmPAG_bol_id|vus_mmPAG_tpo,0
01-ventanilla,vus_tramites_mm_SEC,vus_tramites_{tipo}_sec,case_classification,case_event,12,vus_mmSEC_numsol|vus_mmSEC_tpt_id|vus_mmSEC_tpr_id|vus_mmSEC_env1_id,1
01-ventanilla,vus_tramites_mm_cambios,vus_tramites_{tipo}_cambios,case_event,case_event,13,vus_mmchg_numsol|vus_mmchg_tpt_id|vus_mmchg_tpr_id|vus_mmchg_id,0
01-ventanilla,vus_tramites_mm_control_empresa,vus_tramites_{tipo}_control_empresa,case_request,case_request,9,vus_mm_cem_rif|vus_mm_cem_tpr_id|vus_mm_cem_periodo,0
01-ventanilla,vus_tramites_mm_control_empresa_tra,vus_tramites_{tipo}_control_empresa_tra,case_request,case_request,10,vus_mm_cet_rif|vus_mm_cet_tpr_id|vus_mm_cet_tpt_id|vus_mm_cet_periodo|vus_mm_cet_farm_ci|vus_mm_cet_fecha,1
01-ventanilla,vus_tramites_mm_dates,vus_tramites_{tipo}_dates,case_request,case_request,26,vus_mm_dat_numsol|vus_mm_dat_tpt_id|vus_mm_dat_tpr_id,0
01-ventanilla,vus_tramites_mm_files,vus_tramites_{tipo}_files,case_file,case_file,13,vus_mmfil_numsol|vus_mmfil_tpt_id|vus_mmfil_tpr_id|vus_mmfil_date,0
01-ventanilla,vus_tramites_mm_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,16,vus_mmFOR_numsol|vus_mmFOR_tpt_id|vus_mmFOR_tpr_id|vus_mmFOR_sus_nom|vus_mmFOR_tipo,1
01-ventanilla,vus_tramites_mm_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,62,vus_mm_tpt_numsol|vus_mm_tpt_id|vus_mm_tpr_id,1
01-ventanilla,vus_tramites_pa,vus_tramites_{tipo},case_request,case_request,113,vus_pa_numsol|vus_pa_tpt_id|vus_pa_tpr_id,0
01-ventanilla,vus_tramites_pa1,vus_tramites_{tipo},case_request,case_request,113,vus_pa_numsol|vus_pa_tpt_id|vus_pa_tpr_id,0
01-ventanilla,vus_tramites_pa1_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_paAUD_numsol|vus_paAUD_tpt_id|vus_paAUD_tpr_id|vus_paAUD_crea_dt,1
01-ventanilla,vus_tramites_pa1_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_paCHKi_numsol|vus_paCHKi_tpt_id|vus_paCHKi_tpr_id|vus_paCHKi_etapa|vus_paCHKi_tec_id,1
01-ventanilla,vus_tramites_pa1_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_paCHK_numsol|vus_paCHK_tpt_id|vus_paCHK_tpr_id|vus_paCHK_tec_id|vus_paCHK_ttc_id|vus_paCHK_ttd_id|vus_paCHK_ttl_part,1
01-ventanilla,vus_tramites_pa1_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,18,vus_paDOC_numsol|vus_paDOC_tpt_id|vus_paDOC_tpr_id|vus_paDOC_ttc_id|vus_paDOC_ttd_id|vus_paDOC_ttd_part|vus_paDOC_copy,1
01-ventanilla,vus_tramites_pa1_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,133,vus_paEMP_numsol|vus_paEMP_tpt_id|vus_paEMP_tpr_id|vus_paEMP_rif|vus_paEMP_rol_id|vus_paEMP_nombre,1
01-ventanilla,vus_tramites_pa1_ETA,vus_tramites_{tipo}_eta,case_request,case_request,12,vus_paETA_numsol|vus_paETA_tpt_id|vus_paETA_tpr_id|vus_paETA_muestra_id,1
01-ventanilla,vus_tramites_pa1_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_paMUE_numsol|vus_paMUE_tpt_id|vus_paMUE_tpr_id|vus_paMUE_tipo,1
01-ventanilla,vus_tramites_pa1_SEC,vus_tramites_{tipo}_sec,case_classification,case_event,12,vus_paSEC_numsol|vus_paSEC_tpt_id|vus_paSEC_tpr_id|vus_paSEC_tipo|vus_paSEC_ctg_id,1
01-ventanilla,vus_tramites_pa1_SECinf,vus_tramites_{tipo}_secinf,case_classification,case_event,11,vus_paSECi_numsol|vus_paSECi_tpt_id|vus_paSECi_tpr_id|vus_paSECi_sec|vus_paSECi_tipo|vus_paSECi_id,1
01-ventanilla,vus_tramites_pa1_cambios,vus_tramites_{tipo}_cambios,case_event,case_event,14,vus_pachg_numsol|vus_pachg_tpt_id|vus_pachg_tpr_id|vus_pachg_id,0
01-ventanilla,vus_tramites_pa1_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,14,vus_paFOR_numsol|vus_paFOR_tpt_id|vus_paFOR_tpr_id|vus_paFOR_sus_nom|vus_paFOR_tipo,1
01-ventanilla,vus_tramites_pa1_publicidad,vus_tramites_{tipo}_publicidad,case_advertising,form_submission,24,vus_papub_numsol|vus_papub_tpt_id|vus_papub_tpr_id|vus_papub_id,0
01-ventanilla,vus_tramites_pa1_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,64,vus_pa_tpt_numsol|vus_pa_tpt_id|vus_pa_tpr_id,1
01-ventanilla,vus_tramites_pa2,vus_tramites_{tipo},case_request,case_request,113,vus_pa_numsol|vus_pa_tpt_id|vus_pa_tpr_id,0
01-ventanilla,vus_tramites_pa2_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_paAUD_numsol|vus_paAUD_tpt_id|vus_paAUD_tpr_id|vus_paAUD_crea_dt,1
01-ventanilla,vus_tramites_pa2_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_paCHKi_numsol|vus_paCHKi_tpt_id|vus_paCHKi_tpr_id|vus_paCHKi_etapa|vus_paCHKi_tec_id,1
01-ventanilla,vus_tramites_pa2_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_paCHK_numsol|vus_paCHK_tpt_id|vus_paCHK_tpr_id|vus_paCHK_tec_id|vus_paCHK_ttc_id|vus_paCHK_ttd_id|vus_paCHK_ttl_part,1
01-ventanilla,vus_tramites_pa2_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,18,vus_paDOC_numsol|vus_paDOC_tpt_id|vus_paDOC_tpr_id|vus_paDOC_ttc_id|vus_paDOC_ttd_id|vus_paDOC_ttd_part|vus_paDOC_copy,1
01-ventanilla,vus_tramites_pa2_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,133,vus_paEMP_numsol|vus_paEMP_tpt_id|vus_paEMP_tpr_id|vus_paEMP_rif|vus_paEMP_rol_id|vus_paEMP_nombre,1
01-ventanilla,vus_tramites_pa2_ETA,vus_tramites_{tipo}_eta,case_request,case_request,12,vus_paETA_numsol|vus_paETA_tpt_id|vus_paETA_tpr_id|vus_paETA_muestra_id,1
01-ventanilla,vus_tramites_pa2_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_paMUE_numsol|vus_paMUE_tpt_id|vus_paMUE_tpr_id|vus_paMUE_tipo,1
01-ventanilla,vus_tramites_pa2_SEC,vus_tramites_{tipo}_sec,case_classification,case_event,12,vus_paSEC_numsol|vus_paSEC_tpt_id|vus_paSEC_tpr_id|vus_paSEC_tipo|vus_paSEC_ctg_id,1
01-ventanilla,vus_tramites_pa2_SECinf,vus_tramites_{tipo}_secinf,case_classification,case_event,11,vus_paSECi_numsol|vus_paSECi_tpt_id|vus_paSECi_tpr_id|vus_paSECi_sec|vus_paSECi_tipo|vus_paSECi_id,1
01-ventanilla,vus_tramites_pa2_cambios,vus_tramites_{tipo}_cambios,case_event,case_event,14,vus_pachg_numsol|vus_pachg_tpt_id|vus_pachg_tpr_id|vus_pachg_id,0
01-ventanilla,vus_tramites_pa2_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,14,vus_paFOR_numsol|vus_paFOR_tpt_id|vus_paFOR_tpr_id|vus_paFOR_sus_nom|vus_paFOR_tipo,1
01-ventanilla,vus_tramites_pa2_publicidad,vus_tramites_{tipo}_publicidad,case_advertising,form_submission,24,vus_papub_numsol|vus_papub_tpt_id|vus_papub_tpr_id|vus_papub_id,0
01-ventanilla,vus_tramites_pa2_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,64,vus_pa_tpt_numsol|vus_pa_tpt_id|vus_pa_tpr_id,1
01-ventanilla,vus_tramites_pa3,vus_tramites_{tipo},case_request,case_request,113,vus_pa_numsol|vus_pa_tpt_id|vus_pa_tpr_id,0
01-ventanilla,vus_tramites_pa3_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_paAUD_numsol|vus_paAUD_tpt_id|vus_paAUD_tpr_id|vus_paAUD_crea_dt,1
01-ventanilla,vus_tramites_pa3_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_paCHKi_numsol|vus_paCHKi_tpt_id|vus_paCHKi_tpr_id|vus_paCHKi_etapa|vus_paCHKi_tec_id,1
01-ventanilla,vus_tramites_pa3_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_paCHK_numsol|vus_paCHK_tpt_id|vus_paCHK_tpr_id|vus_paCHK_tec_id|vus_paCHK_ttc_id|vus_paCHK_ttd_id|vus_paCHK_ttl_part,1
01-ventanilla,vus_tramites_pa3_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,18,vus_paDOC_numsol|vus_paDOC_tpt_id|vus_paDOC_tpr_id|vus_paDOC_ttc_id|vus_paDOC_ttd_id|vus_paDOC_ttd_part|vus_paDOC_copy,1
01-ventanilla,vus_tramites_pa3_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,133,vus_paEMP_numsol|vus_paEMP_tpt_id|vus_paEMP_tpr_id|vus_paEMP_rif|vus_paEMP_rol_id|vus_paEMP_nombre,1
01-ventanilla,vus_tramites_pa3_ETA,vus_tramites_{tipo}_eta,case_request,case_request,12,vus_paETA_numsol|vus_paETA_tpt_id|vus_paETA_tpr_id|vus_paETA_muestra_id,1
01-ventanilla,vus_tramites_pa3_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_paMUE_numsol|vus_paMUE_tpt_id|vus_paMUE_tpr_id|vus_paMUE_tipo,1
01-ventanilla,vus_tramites_pa3_SEC,vus_tramites_{tipo}_sec,case_classification,case_event,12,vus_paSEC_numsol|vus_paSEC_tpt_id|vus_paSEC_tpr_id|vus_paSEC_tipo|vus_paSEC_ctg_id,1
01-ventanilla,vus_tramites_pa3_SECinf,vus_tramites_{tipo}_secinf,case_classification,case_event,11,vus_paSECi_numsol|vus_paSECi_tpt_id|vus_paSECi_tpr_id|vus_paSECi_sec|vus_paSECi_tipo|vus_paSECi_id,1
01-ventanilla,vus_tramites_pa3_cambios,vus_tramites_{tipo}_cambios,case_event,case_event,14,vus_pachg_numsol|vus_pachg_tpt_id|vus_pachg_tpr_id|vus_pachg_id,0
01-ventanilla,vus_tramites_pa3_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,14,vus_paFOR_numsol|vus_paFOR_tpt_id|vus_paFOR_tpr_id|vus_paFOR_sus_nom|vus_paFOR_tipo,1
01-ventanilla,vus_tramites_pa3_publicidad,vus_tramites_{tipo}_publicidad,case_advertising,form_submission,24,vus_papub_numsol|vus_papub_tpt_id|vus_papub_tpr_id|vus_papub_id,0
01-ventanilla,vus_tramites_pa3_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,64,vus_pa_tpt_numsol|vus_pa_tpt_id|vus_pa_tpr_id,1
01-ventanilla,vus_tramites_pa5,vus_tramites_{tipo},case_request,case_request,113,vus_pa_numsol|vus_pa_tpt_id|vus_pa_tpr_id,0
01-ventanilla,vus_tramites_pa_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_paAUD_numsol|vus_paAUD_tpt_id|vus_paAUD_tpr_id|vus_paAUD_crea_dt,1
01-ventanilla,vus_tramites_pa_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_paCHKi_numsol|vus_paCHKi_tpt_id|vus_paCHKi_tpr_id|vus_paCHKi_etapa|vus_paCHKi_tec_id,1
01-ventanilla,vus_tramites_pa_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_paCHK_numsol|vus_paCHK_tpt_id|vus_paCHK_tpr_id|vus_paCHK_tec_id|vus_paCHK_ttc_id|vus_paCHK_ttd_id|vus_paCHK_ttl_part,1
01-ventanilla,vus_tramites_pa_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,18,vus_paDOC_numsol|vus_paDOC_tpt_id|vus_paDOC_tpr_id|vus_paDOC_ttc_id|vus_paDOC_ttd_id|vus_paDOC_ttd_part|vus_paDOC_copy,1
01-ventanilla,vus_tramites_pa_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,133,vus_paEMP_numsol|vus_paEMP_tpt_id|vus_paEMP_tpr_id|vus_paEMP_rif|vus_paEMP_rol_id|vus_paEMP_nombre,1
01-ventanilla,vus_tramites_pa_ESTATUS,vus_tramites_{tipo}_estatus,case_event,case_event,20,vus_paEST_numsol|vus_paEST_tpt_id|vus_paEST_tpr_id|vus_paEST_tts_id,0
01-ventanilla,vus_tramites_pa_ETA,vus_tramites_{tipo}_eta,case_request,case_request,12,vus_paETA_numsol|vus_paETA_tpt_id|vus_paETA_tpr_id|vus_paETA_muestra_id,1
01-ventanilla,vus_tramites_pa_MENSAJES,vus_tramites_{tipo}_mensajes,case_event,case_event,26,vus_paMSG_numsol|vus_paMSG_tpt_id|vus_paMSG_tpr_id|vus_paMSG_tipo|vus_paMSG_fecha,0
01-ventanilla,vus_tramites_pa_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_paMUE_numsol|vus_paMUE_tpt_id|vus_paMUE_tpr_id|vus_paMUE_tipo,1
01-ventanilla,vus_tramites_pa_PAGOs,vus_tramites_{tipo}_pagos,case_request,case_request,17,vus_paPAG_numsol|vus_paPAG_tpt_id|vus_paPAG_tpr_id|vus_paPAG_ban_id|vus_paPAG_bol_id|vus_paPAG_tpo,0
01-ventanilla,vus_tramites_pa_SEC,vus_tramites_{tipo}_sec,case_classification,case_event,12,vus_paSEC_numsol|vus_paSEC_tpt_id|vus_paSEC_tpr_id|vus_paSEC_tipo|vus_paSEC_ctg_id,1
01-ventanilla,vus_tramites_pa_SECinf,vus_tramites_{tipo}_secinf,case_classification,case_event,11,vus_paSECi_numsol|vus_paSECi_tpt_id|vus_paSECi_tpr_id|vus_paSECi_sec|vus_paSECi_tipo|vus_paSECi_id,1
01-ventanilla,vus_tramites_pa_cambios,vus_tramites_{tipo}_cambios,case_event,case_event,14,vus_pachg_numsol|vus_pachg_tpt_id|vus_pachg_tpr_id|vus_pachg_id,0
01-ventanilla,vus_tramites_pa_control_empresa,vus_tramites_{tipo}_control_empresa,case_request,case_request,9,vus_pa_cem_rif|vus_pa_cem_tpr_id|vus_pa_cem_periodo,0
01-ventanilla,vus_tramites_pa_control_empresa_tra,vus_tramites_{tipo}_control_empresa_tra,case_request,case_request,10,vus_pa_cet_rif|vus_pa_cet_tpr_id|vus_pa_cet_tpt_id|vus_pa_cet_periodo|vus_pa_cet_farm_ci|vus_pa_cet_fecha,1
01-ventanilla,vus_tramites_pa_dates,vus_tramites_{tipo}_dates,case_request,case_request,26,vus_pa_dat_numsol|vus_pa_dat_tpt_id|vus_pa_dat_tpr_id,0
01-ventanilla,vus_tramites_pa_files,vus_tramites_{tipo}_files,case_file,case_file,13,vus_pafil_numsol|vus_pafil_tpt_id|vus_pafil_tpr_id|vus_pafil_date,0
01-ventanilla,vus_tramites_pa_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,14,vus_paFOR_numsol|vus_paFOR_tpt_id|vus_paFOR_tpr_id|vus_paFOR_sus_nom|vus_paFOR_tipo,1
01-ventanilla,vus_tramites_pa_publicidad,vus_tramites_{tipo}_publicidad,case_advertising,form_submission,24,vus_papub_numsol|vus_papub_tpt_id|vus_papub_tpr_id|vus_papub_id,0
01-ventanilla,vus_tramites_pa_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,64,vus_pa_tpt_numsol|vus_pa_tpt_id|vus_pa_tpr_id,1
01-ventanilla,vus_tramites_pb,vus_tramites_{tipo},case_request,case_request,131,vus_pb_numsol|vus_pb_tpt_id|vus_pb_tpr_id,0
01-ventanilla,vus_tramites_pb1,vus_tramites_{tipo},case_request,case_request,131,vus_pb_numsol|vus_pb_tpt_id|vus_pb_tpr_id,0
01-ventanilla,vus_tramites_pb1_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_pbAUD_numsol|vus_pbAUD_tpt_id|vus_pbAUD_tpr_id|vus_pbAUD_crea_dt,1
01-ventanilla,vus_tramites_pb1_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_pbCHKi_numsol|vus_pbCHKi_tpt_id|vus_pbCHKi_tpr_id|vus_pbCHKi_etapa|vus_pbCHKi_tec_id,1
01-ventanilla,vus_tramites_pb1_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_pbCHK_numsol|vus_pbCHK_tpt_id|vus_pbCHK_tpr_id|vus_pbCHK_tec_id|vus_pbCHK_ttc_id|vus_pbCHK_ttd_id|vus_pbCHK_ttl_pbrt,1
01-ventanilla,vus_tramites_pb1_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,18,vus_pbDOC_numsol|vus_pbDOC_tpt_id|vus_pbDOC_tpr_id|vus_pbDOC_ttc_id|vus_pbDOC_ttd_id|vus_pbDOC_ttd_part,1
01-ventanilla,vus_tramites_pb1_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,133,vus_pbEMP_numsol|vus_pbEMP_tpt_id|vus_pbEMP_tpr_id|vus_pbEMP_rif|vus_pbEMP_rol_id,1
01-ventanilla,vus_tramites_pb1_FALLAS,vus_tramites_{tipo}_fallas,case_request,case_request,33,vus_pbFAL_numsol|vus_pbFAL_tpt_id|vus_pbFAL_tpr_id|vus_pbFAL_numreg,1
01-ventanilla,vus_tramites_pb1_FIT,vus_tramites_{tipo}_fit,case_technical_sheet,form_submission,32,vus_pbFIT_numsol|vus_pbFIT_tpt_id|vus_pbFIT_tpr_id|vus_pbFIT_tipo,1
01-ventanilla,vus_tramites_pb1_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_pbMUE_numsol|vus_pbMUE_tpt_id|vus_pbMUE_tpr_id|vus_pbMUE_tipo,1
01-ventanilla,vus_tramites_pb1_SEC,vus_tramites_{tipo}_sec,case_classification,case_event,17,vus_pbSEC_numsol|vus_pbSEC_tpt_id|vus_pbSEC_tpr_id|vus_pbSEC_pre_id|vus_pbSEC_sec_id|vus_pbSEC_env1_id,1
01-ventanilla,vus_tramites_pb1_SECinf,vus_tramites_{tipo}_secinf,case_classification,case_event,12,vus_pbSECi_numsol|vus_pbSECi_tpt_id|vus_pbSECi_tpr_id|vus_pbSECi_sec|vus_pbSECi_tipo|vus_pbSECi_id,1
01-ventanilla,vus_tramites_pb1_cambios,vus_tramites_{tipo}_cambios,case_event,case_event,13,vus_pbchg_numsol|vus_pbchg_tpt_id|vus_pbchg_tpr_id|vus_pbchg_id,0
01-ventanilla,vus_tramites_pb1_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,13,vus_pbFOR_numsol|vus_pbFOR_tpt_id|vus_pbFOR_tpr_id|vus_pbFOR_sus_nom|vus_pbFOR_tipo,1
01-ventanilla,vus_tramites_pb1_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,66,vus_pb_tpt_numsol|vus_pb_tpt_id|vus_pb_tpr_id,1
01-ventanilla,vus_tramites_pb2,vus_tramites_{tipo},case_request,case_request,131,vus_pb_numsol|vus_pb_tpt_id|vus_pb_tpr_id,0
01-ventanilla,vus_tramites_pb2_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_pbAUD_numsol|vus_pbAUD_tpt_id|vus_pbAUD_tpr_id|vus_pbAUD_crea_dt,1
